year,stage,origin,destination,origin_lat,origin_lon,destination_lat,destination_lon,winner,name,name_full,nationality,stage_wins,time_margin,time_overall
2000,1,Futuroscope,Futuroscope,46.6698573,0.3697581,46.6698573,0.3697581, Millar,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,2,Futuroscope,Loudun,46.6698573,0.3697581,47.0089674,0.083182999999999993, Steels,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,3,Loudun,Nantes,47.0089674,0.083182999999999993,47.218371,-1.553621, Steels,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,4,Nantes,Saint-Nazaire,47.218371,-1.553621,47.2734979,-2.213848, Bank,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,5,Vannes,Vitré,47.658236,-2.760847,48.12474599999999,-1.21543, Wüst,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,6,Vitré,Tours,48.12474599999999,-1.21543,47.394144,0.68484, van Bon,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,7,Tours,Limoges,47.394144,0.68484,45.83361900000001,1.261105, Agnolutto,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,8,Limoges,Villeneuve-sur-Lot,45.83361900000001,1.261105,44.4082053,0.7072568, Dekker,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,9,Agen,Dax,44.203142,0.616363,43.7281981,-1.0773887, Bettini,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,10,Dax,Hautacam,43.7281981,-1.0773887,42.9721489,-0.0074672, Otxoa,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,11,Bagnères-de-Bigorre,Revel,43.065093,0.1491049,43.458611,2.004573, Dekker,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,12,Carpentras,Mont Ventoux,44.0555639,5.048722,44.1740851,5.2786797, Pantani,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,13,Avignon,Draguignan,43.94931700000001,4.805528,43.5377269,6.464993, Vicente Garcia,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,14,Draguignan,Briançon,43.5377269,6.464993,44.899416,6.643179, Botero,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,15,Briançon,Courchevel,44.899416,6.643179,45.414659,6.63469, Pantani,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,16,Courchevel,Morzine,45.414659,6.63469,46.179192,6.708877, Virenque,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,17,Évian-les-Bains,Lausanne,46.401488,6.590948999999999,46.5196535,6.6322734, Dekker,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,18,Lausanne,Freiburg,46.5196535,6.6322734,47.9990077,7.842104299999999, Commesso,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,19,Freiburg,Mulhouse,47.9990077,7.842104299999999,47.750839,7.335888, Armstrong[n 1],Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,20,Belfort,Troyes,47.63967400000001,6.863849,48.2973451,4.0744009, Zabel,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2000,21,Paris,Paris,48.856614,2.3522219,48.856614,2.3522219, Zanini,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 92.6 hours
2001,1,Saint-Omer,Boulogne-sur-Mer,50.750115,2.252208,50.725231,1.613334, Zabel,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,2,Calais,Antwerp,50.95129000000001,1.858686,51.2194475,4.4024643, Wauters,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,3,Antwerp,Seraing,51.2194475,4.4024643,50.5838832,5.4996296, Zabel,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,4,Huy,Verdun,50.5187153,5.239665599999999,49.15987639999999,5.3844231, Jalabert,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,5,Verdun,Bar-le-Duc,49.15987639999999,5.3844231,48.773605,5.158238000000001, Agricole,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,6,Commercy,Strasbourg,48.763802,5.592347999999999,48.5734053,7.752111299999999, Kirsipuu,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,7,Strasbourg,Colmar,48.5734053,7.752111299999999,48.0793589,7.358511999999999, Jalabert,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,8,Colmar,Pontarlier,48.0793589,7.358511999999999,46.9041039,6.354241999999999, Dekker,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,9,Pontarlier,Aix-les-Bains,46.9041039,6.354241999999999,45.692341,5.908998, Ivanov,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,10,Aix-les-Bains,Alpe d'Huez,45.692341,5.908998,45.090628100000004,6.0649402, Armstrong[n 1],Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,11,Grenoble,Chamrousse,45.188529,5.724524,45.125328,5.878680999999999, Armstrong[n 1],Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,12,Perpignan,Plateau de Bonascre,42.6886591,2.8948332,42.7020274,1.8148386, Cárdenas,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,13,Foix,Saint-Lary-Soulan Pla d'Adet,42.964127,1.605232,42.813246,0.294932, Armstrong[n 1],Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,14,Tarbes,Luz Ardiden,43.23295100000001,0.078082,42.873542,-0.002869, Laiseka,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,15,Pau,Lavaur,43.2951,-0.370797,43.699185,1.820699, Verbrugghe,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,16,Castelsarrasin,Sarran,44.039889,1.107132,45.408167,1.935675, Voigt,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,17,Brive-la-Gaillarde,Montluçon,45.159555,1.533937,46.3415466,2.6019912, Baguet,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,18,Montluçon,Saint-Amand-Montrond,46.3415466,2.6019912,46.7254859,2.505604, Armstrong[n 1],Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,19,Orléans,Évry,47.902964,1.909251,48.629828,2.441782, Zabel,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,20,Corbeil-Essonnes,Paris,48.6102599,2.474805,48.856614,2.3522219, Svorada,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2001,NA,Dunkirk,Dunkirk,51.0343684,2.3767763,51.0343684,2.3767763, Moreau,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2002,1,Luxembourg City,Luxembourg City,49.61162100000001,6.1319346,49.61162100000001,6.1319346, Bertogliati,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,2,Luxembourg City,Saarbrücken,49.61162100000001,6.1319346,49.24015720000001,6.996932699999999, Freire,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,3,Metz,Reims,49.1193089,6.175715599999999,49.258329,4.031696, McEwen,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,4,Épernay,Château-Thierry,49.043411,3.956242,49.0459869,3.40262,NA,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,5,Soissons,Rouen,49.376636,3.32342,49.44323199999999,1.099971, Kirsipuu,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,6,Forges-les-Eaux,Alençon,49.613311,1.545886,48.432856,0.091266, Zabel,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,7,Bagnoles-de-l'Orne,Avranches,48.55839899999999,-0.415091,48.686843,-1.36166, McGee,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,8,Saint-Martin-de-Landelles,Plouay,48.546107,-1.172382,47.915138,-3.334565, Kroon,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,9,Lanester,Lorient,47.76349399999999,-3.347354,47.7482524,-3.3702449, Botero,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,10,Bazas,Pau,44.43062399999999,-0.211464,43.2951,-0.370797, Halgand,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,11,Pau,La Mongie,43.2951,-0.370797,42.90902639999999,0.167349, Armstrong[n 1],Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,12,Lannemezan,Plateau de Beille,43.125519,0.38396,42.72471669999999,1.69118, Armstrong[n 1],Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,13,Lavelanet,Béziers,42.937653,1.851472,43.344233,3.215795, Millar,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,14,Lodève,Mont Ventoux,43.73366,3.313975,44.1740851,5.2786797, Virenque,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,15,Vaison-la-Romaine,Les Deux Alpes,44.240968,5.075197999999999,45.0176294,6.1248743, Botero,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,16,Les Deux Alpes,La Plagne,45.0176294,6.1248743,45.5082417,6.6765547, Boogerd,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,17,Aime,Cluses,45.555982,6.652126,46.06039,6.580582, Frigo,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,18,Cluses,Bourg-en-Bresse,46.06039,6.580582,46.20516749999999,5.2255007000000004, Hushovd,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,19,Régnié-Durette,Mâcon,46.136803,4.64105,46.3068839,4.828730999999999, Armstrong[n 1],Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,20,Melun,Paris,48.542105,2.6554,48.856614,2.3522219, McEwen,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2002,NA,Luxembourg City,Luxembourg City,49.61162100000001,6.1319346,49.61162100000001,6.1319346, Armstrong[n 1],Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 4,Winning Margin: 0.1 hours,Overall Time: 82.1 hours
2003,1,Saint-Denis,Meaux,48.936181,2.357443,48.9562018,2.8884657, Petacchi,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,2,La Ferté-sous-Jouarre,Sedan,48.95050699999999,3.130059,49.70349,4.93863, Cooke,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,3,Charleville-Mézières,Saint-Dizier,49.76208500000001,4.726096,48.637692,4.947418, Petacchi,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,4,Joinville,Saint-Dizier,48.4434759,5.137688,48.637692,4.947418, Postal Service,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,5,Troyes,Nevers,48.2973451,4.0744009,46.990896000000014,3.162845, Petacchi,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,6,Nevers,Lyon,46.990896000000014,3.162845,45.764043,4.835659, Petacchi,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,7,Lyon,Morzine,45.764043,4.835659,46.179192,6.708877, Virenque,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,8,Sallanches,Alpe d'Huez,45.936661,6.630556899999999,45.090628100000004,6.0649402, Mayo,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,9,Le Bourg-d'Oisans,Gap,45.051951,6.030063999999999,NA,NA, Vinokourov,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,10,Gap,Marseille,NA,NA,43.296482,5.36978, Piil,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,11,Narbonne,Toulouse,43.184277,3.003078,43.604652,1.444209, Antonio Flecha,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,12,Gaillac,Cap Découverte,43.9018159,1.896506,44.020028,2.1429348, Ullrich,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,13,Toulouse,Ax 3 Domaines,43.604652,1.444209,42.6994444,1.8125, Sastre,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,14,Saint-Girons,Loudenvielle,42.982876,1.146088,42.795702,0.412744, Simoni,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,15,Bagnères-de-Bigorre,Luz Ardiden,43.065093,0.1491049,42.873542,-0.002869, Armstrong[n 1],Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,16,Pau,Bayonne,43.2951,-0.370797,43.492949,-1.474841, Hamilton,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,17,Dax,Bordeaux,43.7281981,-1.0773887,44.837789,-0.57918, Knaven,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,18,Bordeaux,Saint-Maixent-l'École,44.837789,-0.57918,46.413165000000014,-0.20341, Lastras,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,19,Pornic,Nantes,47.115491,-2.104444,47.218371,-1.553621, Millar,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,20,Ville-d'Avray,Paris,48.8270042,2.1886944,48.856614,2.3522219, Nazon,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2003,NA,Paris,Paris,48.856614,2.3522219,48.856614,2.3522219, McGee,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0 hours,Overall Time: 83.7 hours
2004,1,Liège,Charleroi,50.6325574,5.5796662,50.4108095,4.444643, Kirsipuu,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,2,Charleroi,Namur,50.4108095,4.444643,50.4673883,4.8719854, McEwen,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,3,Waterloo,Wasquehal,50.71469,4.3991,50.669276,3.130782, Nazon,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,4,Cambrai,Arras,50.173538,3.236633,50.291002,2.777535, Postal Service,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,5,Amiens,Chartres,49.894067,2.295753,48.44385399999999,1.489012, O'Grady,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,6,Bonneval,Angers,48.181453,1.385289,47.47116159999999,-0.5518257, Boonen,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,7,Châteaubriant,Saint-Brieuc,47.720948,-1.3762239,48.51418,-2.765835, Pozzato,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,8,Lamballe,Quimper,48.468637,-2.517322,47.997542,-4.097899, Hushovd,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,9,Saint-Léonard-de-Noblat,Guéret,45.8367,1.486205,46.16959900000001,1.871452, McEwen,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,10,Limoges,Saint-Flour,45.83361900000001,1.261105,45.033026,3.094862, Virenque,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,11,Saint-Flour,Figeac,45.033026,3.094862,44.60828799999999,2.032871, Moncoutié,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,12,Castelsarrasin,La Mongie,44.039889,1.107132,42.90902639999999,0.167349, Basso,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,13,Lannemezan,Plateau de Beille,43.125519,0.38396,42.72471669999999,1.69118, Armstrong[n 1],Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,14,Carcassonne,Nîmes,43.2132151,2.3517703,43.836699,4.360054, González,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,15,Valréas,Villard-de-Lans,44.383724,4.989187,45.07064099999999,5.55227, Armstrong[n 1],Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,16,Le Bourg-d'Oisans,Alpe d'Huez,45.051951,6.030063999999999,45.090628100000004,6.0649402, Armstrong[n 1],Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,17,Le Bourg-d'Oisans,Le Grand-Bornand,45.051951,6.030063999999999,45.942027,6.426698999999999, Armstrong[n 1],Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,18,Annemasse,Lons-le-Saunier,46.19325300000001,6.234158,46.671361,5.550796, Miguel Mercado,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,19,Besançon,Besançon,47.237829,6.024053899999999,47.237829,6.024053899999999, Armstrong[n 1],Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,20,Montereau-Fault-Yonne,Paris,48.38473399999999,2.956193,48.856614,2.3522219, Boonen,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2004,NA,Liège,Liège,50.6325574,5.5796662,50.6325574,5.5796662, Cancellara,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 5,Winning Margin: 0.1 hours,Overall Time: 83.6 hours
2005,1,Fromentine,Noirmoutier-en-l'Île,46.88917499999999,-2.140027,47.001143,-2.247107, Zabriskie,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2005,2,Challans,Les Essarts,46.844828,-1.880412,46.774141,-1.23052, Boonen,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2005,3,La Châtaigneraie,Tours,46.6491929,-0.7398749,47.394144,0.68484, Boonen,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2005,4,Tours,Blois,47.394144,0.68484,47.58609209999999,1.3359475, Channel,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2005,5,Chambord,Montargis,47.614158,1.516878,47.99729,2.736291, McEwen,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2005,6,Troyes,Nancy,48.2973451,4.0744009,48.692054,6.184417, Bernucci,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2005,7,Lunéville,Karlsruhe,48.592237,6.492338999999999,49.0068901,8.4036527, McEwen,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2005,8,Pforzheim,Gérardmer,48.8921862,8.6946286,48.07008099999999,6.877292, Weening,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2005,9,Gérardmer,Mulhouse,48.07008099999999,6.877292,47.750839,7.335888, Rasmussen,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2005,10,Grenoble,Courchevel,45.188529,5.724524,45.414659,6.63469, Valverde,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2005,11,Courchevel,Briançon,45.414659,6.63469,44.899416,6.643179, Vinokourov,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2005,12,Briançon,Digne-les-Bains,44.899416,6.643179,44.09219299999999,6.235976, Moncoutié,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2005,13,Miramas,Montpellier,43.588896,5.002136,43.610769,3.876716, McEwen,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2005,14,Agde,Ax 3 Domaines,43.3088031,3.4768109,42.6994444,1.8125, Totschnig,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2005,15,Lézat-sur-Lèze,Saint-Lary-Soulan Pla d'Adet,43.276267,1.346575,42.813246,0.294932, Hincapie,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
2005,16,Mourenx,Pau,43.368262,-0.6205520000000001,43.2951,-0.370797, Pereiro,Lance Armstrong,Winner: Lance Armstrong (United States), United States,Stage Wins: 1,Winning Margin: 0.1 hours,Overall Time: 86.3 hours
